-0.180723 -0.107409 0.158018
-0.180479 -0.330053 0.287974
-0.180234 -0.506110 0.330885
-0.179990 -0.630699 0.270414
-0.179746 -0.705288 0.114494
-0.179502 -0.734207 -0.104680
-0.179258 -0.721576 -0.337165
-0.179014 -0.669689 -0.526605
-0.178770 -0.579262 -0.623456
-0.178525 -0.451299 -0.596809
-0.178281 -0.289844 -0.441986
-0.178037 -0.104580 -0.182065
-0.177793 0.087777 0.137087
-0.177549 0.263998 0.457229
-0.177305 0.396991 0.721061
-0.177061 0.460249 0.884931
-0.176816 0.433203 0.927585
-0.176572 0.306175 0.852989
-0.176328 0.083529 0.687363
-0.176084 -0.215789 0.472178
-0.175840 -0.560301 0.255393
-0.175596 -0.909817 0.082774
-0.175352 -1.219967 -0.009606
-0.175107 -1.446617 -0.000964
-0.174863 -1.549947 0.111064
-0.174619 -1.498493 0.310148
-0.174375 -1.273482 0.563798
-0.174131 -0.873293 0.828158
-0.173887 -0.317021 1.054326
-0.173643 0.354217 1.195653
-0.173398 1.079219 1.215479
-0.173154 1.782093 1.094393
-0.172910 2.380662 0.835529
-0.172666 2.796998 0.466209
-0.172422 2.968939 0.034671
-0.172178 2.861060 -0.398156
-0.171934 2.473212 -0.770271
-0.171690 1.844557 -1.030912
-0.171445 1.051338 -1.150644
-0.171201 0.197704 -1.126980
-0.170957 -0.599605 -0.984358
-0.170713 -1.230307 -0.768604
-0.170469 -1.609902 -0.537238
-0.170225 -1.695424 -0.347867
-0.169981 -1.494166 -0.247214
-0.169736 -1.063042 -0.262989
-0.169492 -0.498045 -0.399821
-0.169248 0.084319 -0.639384
-0.169004 0.569634 -0.943985
-0.168760 0.867124 -1.262696
-0.168516 0.925549 -1.539225
-0.168272 0.740452 -1.720849
-0.168027 0.351828 -1.767459
-0.167783 -0.166606 -1.659270
-0.167539 -0.723755 -1.401256
-0.167295 -1.229453 -1.022608
-0.167051 -1.611090 -0.570585
-0.166807 -1.825489 -0.100039
-0.166563 -1.863847 0.338442
-0.166318 -1.748905 0.708181
-0.166074 -1.525318 0.991067
-0.165830 -1.245944 1.186363
-0.165586 -0.957755 1.304932
-0.165342 -0.691021 1.361511
-0.165098 -0.454307 1.367984
-0.164854 -0.236210 1.329920
-0.164609 -0.012908 1.247233
-0.164365 0.240846 1.118030
-0.164121 0.540500 0.943418
-0.163877 0.883329 0.731008
-0.163633 1.245335 0.495791
-0.163389 1.584564 0.258290
-0.163145 1.850203 0.040840
-0.162900 1.994983 -0.136722
-0.162656 1.987246 -0.260710
-0.162412 1.819302 -0.325705
-0.162168 1.510044 -0.334882
-0.161924 1.101651 -0.298961
-0.161680 0.651495 -0.234441
-0.161436 0.220970 -0.161435
-0.161191 -0.136739 -0.100914
-0.160947 -0.387328 -0.071144
-0.160703 -0.521588 -0.083768
-0.160459 -0.555132 -0.140566
-0.160215 -0.521578 -0.231993
-0.159971 -0.461311 -0.338170
-0.159727 -0.409201 -0.432416
-0.159482 -0.384739 -0.486713
-0.159238 -0.387258 -0.478011
-0.158994 -0.397382 -0.393846
-0.158750 -0.384173 -0.235713
-0.158506 -0.316043 -0.019040
-0.158262 -0.172577 0.230393
-0.158018 0.045930 0.482555
-0.157773 0.314104 0.709785
-0.157529 0.584004 0.892077
-0.157285 0.794310 1.019918
-0.157041 0.884016 1.094548
-0.156797 0.807163 1.125873
-0.156553 0.544936 1.128350
-0.156309 0.112163 1.115569
-0.156065 -0.443519 1.094897
-0.155820 -1.050031 1.064050
-0.155576 -1.625082 1.011045
-0.155332 -2.092845 0.917745
-0.155088 -2.398839 0.765813
-0.154844 -2.519217 0.543097
-0.154600 -2.462266 0.248568
-0.154356 -2.261935 -0.105311
-0.154111 -1.965333 -0.493185
-0.153867 -1.617936 -0.880195
-0.153623 -1.251228 -1.227426
-0.153379 -0.876897 -1.498208
-0.153135 -0.489389 -1.663852
-0.152891 -0.075508 -1.707759
-0.152647 0.372829 -1.627361
-0.152402 0.847567 -1.433884
-0.152158 1.319396 -1.150387
-0.151914 1.740776 -0.808805
-0.151670 2.056609 -0.446611
-0.151426 2.219408 -0.103167
-0.151182 2.204182 0.184601
-0.150938 2.018226 0.387409
-0.150693 1.702535 0.488961
-0.150449 1.324283 0.489722
-0.150205 0.962590 0.407207
-0.149961 0.691658 0.271840
-0.149717 0.565559 0.119278
-0.149473 0.607913 -0.018292
-0.149229 0.808015 -0.118988
-0.148984 1.123537 -0.174182
-0.148740 1.488832 -0.187161
-0.148496 1.827051 -0.168520
-0.148252 2.063711 -0.130305
-0.148008 2.139174 -0.081008
-0.147764 2.017857 -0.023023
-0.147520 1.692863 0.046893
-0.147275 1.185783 0.134554
-0.147031 0.542342 0.243821
-0.146787 -0.174830 0.372103
-0.146543 -0.894838 0.507454
-0.146299 -1.547304 0.628453
-0.146055 -2.070525 0.707400
-0.145811 -2.418675 0.716216
-0.145566 -2.567664 0.633418
-0.145322 -2.518804 0.450131
-0.145078 -2.299060 0.173579
-0.144834 -1.956968 -0.172543
-0.144590 -1.554327 -0.550608
-0.144346 -1.155208 -0.913976
-0.144102 -0.814721 -1.213741
-0.143857 -0.570127 -1.406565
-0.143613 -0.436140 -1.462437
-0.143369 -0.405162 -1.370876
-0.143125 -0.451957 -1.144128
-0.142881 -0.541242 -0.816394
-0.142637 -0.636114 -0.438872
-0.142393 -0.705273 -0.071294
-0.142148 -0.727616 0.228641
-0.141904 -0.693694 0.415952
-0.141660 -0.604379 0.466998
-0.141416 -0.467590 0.384044
-0.141172 -0.294177 0.194630
-0.140928 -0.094269 -0.054184
-0.140684 0.124715 -0.305360
-0.140440 0.357875 -0.503140
-0.140195 0.600827 -0.603649
-0.139951 0.846886 -0.582726
-0.139707 1.084538 -0.439436
-0.139463 1.296074 -0.194707
-0.139219 1.458080 0.114388
-0.138975 1.544296 0.443230
-0.138731 1.530844 0.749113
-0.138486 1.402792 0.999460
-0.138242 1.160102 1.176927
-0.137998 0.820842 1.280189
-0.137754 0.420194 1.320275
-0.137510 0.004987 1.313650
-0.137266 -0.375187 1.274375
-0.137022 -0.677869 1.207942
-0.136777 -0.875707 1.108735
-0.136533 -0.960182 0.961803
-0.136289 -0.940430 0.748444
-0.136045 -0.838291 0.454193
-0.135801 -0.681738 0.077303
-0.135557 -0.498870 -0.364474
-0.135313 -0.313874 -0.831011
-0.135068 -0.145183 -1.262529
-0.134824 -0.005263 -1.588404
-0.134580 0.098781 -1.740845
-0.134336 0.164430 -1.670541
-0.134092 0.193239 -1.360408
-0.133848 0.190711 -0.833658
-0.133604 0.166143 -0.153712
-0.133359 0.131738 0.584411
-0.133115 0.100593 1.269515
-0.132871 0.083999 1.793324
-0.132627 0.089074 2.069612
-0.132383 0.117551 2.049948
-0.132139 0.165868 1.733165
-0.131895 0.226057 1.166651
-0.131650 0.286920 0.438942
-0.131406 0.335403 -0.335276
-0.131162 0.358351 -1.035088
-0.130918 0.344582 -1.554386
-0.130674 0.286775 -1.819824
-0.130430 0.182574 -1.802091
-0.130186 0.034921 -1.518381
-0.129941 -0.147895 -1.025829
-0.129697 -0.352043 -0.407753
-0.129453 -0.558058 0.243611
-0.129209 -0.741594 0.843432
-0.128965 -0.875597 1.325946
-0.128721 -0.933802 1.649698
-0.128477 -0.895011 1.796898
-0.128232 -0.747538 1.769000
-0.127988 -0.493281 1.581157
-0.127744 -0.150562 1.257663
-0.127500 0.245554 0.829345
-0.127256 0.646711 0.332600
-0.127012 0.998771 -0.191184
-0.126768 1.252055 -0.697146
-0.126523 1.371538 -1.140011
-0.126279 1.343763 -1.478368
-0.126035 1.178385 -1.679534
-0.125791 0.904304 -1.724327
-0.125547 0.562133 -1.611134
-0.125303 0.195467 -1.358278
-0.125059 -0.156724 -1.003404
-0.124815 -0.464875 -0.598767
-0.124570 -0.710145 -0.202422
-0.124326 -0.882885 0.132930
-0.124082 -0.979773 0.370372
-0.123838 -1.001402 0.495304
-0.123594 -0.951449 0.516209
-0.123350 -0.837502 0.459814
-0.123106 -0.672574 0.362562
-0.122861 -0.475893 0.261050
-0.122617 -0.271777 0.183852
-0.122373 -0.086066 0.146266
-0.122129 0.059442 0.148577
-0.121885 0.153091 0.177716
-0.121641 0.197769 0.211641
-0.121397 0.211370 0.225357
-0.121152 0.222131 0.197079
-0.120908 0.259683 0.113181
-0.120664 0.344665 -0.028884
-0.120420 0.480508 -0.219879
-0.120176 0.650409 -0.440105
-0.119932 0.820824 -0.662527
-0.119688 0.950807 -0.857313
-0.119443 1.004470 -0.997163
-0.119199 0.962526 -1.062630
-0.118955 0.828984 -1.046478
-0.118711 0.630818 -0.955995
-0.118467 0.411051 -0.812190
-0.118223 0.217847 -0.645338
-0.117979 0.092970 -0.487488
-0.117734 0.062363 -0.363828
-0.117490 0.130456 -0.285630
-0.117246 0.278936 -0.247252
-0.117002 0.470115 -0.228505
-0.116758 0.654422 -0.201985
-0.116514 0.780734 -0.143235
-0.116270 0.807432 -0.040441
-0.116025 0.711598 0.099811
-0.115781 0.494076 0.253017
-0.115537 0.179147 0.383670
-0.115293 -0.190896 0.456479
-0.115049 -0.564784 0.448135
-0.114805 -0.892729 0.355666
-0.114561 -1.135889 0.198592
-0.114316 -1.272646 0.014301
-0.114072 -1.300351 -0.151727
-0.113828 -1.232703 -0.257766
-0.113584 -1.094368 -0.276229
-0.113340 -0.914991 -0.199692
-0.113096 -0.724190 -0.041086
-0.112852 -0.548077 0.171554
-0.112607 -0.407175 0.403725
-0.112363 -0.315380 0.623635
-0.112119 -0.279533 0.809259
-0.111875 -0.299182 0.951614
-0.111631 -0.366411 1.053986
-0.111387 -0.466045 1.128146
-0.111143 -0.576730 1.189259
-0.110898 -0.673200 1.251008
-0.110654 -0.729568 1.321740
-0.110410 -0.723093 1.401846
-0.110166 -0.637823 1.482385
-0.109922 -0.467737 1.545272
-0.109678 -0.219153 1.565529
-0.109434 0.087989 1.515803
-0.109190 0.420593 1.372538
-0.108945 0.735333 1.122265
-0.108701 0.984373 0.766188
-0.108457 1.123380 0.321833
-0.108213 1.120298 -0.178538
-0.107969 0.962683 -0.692270
-0.107725 0.661548 -1.172542
-0.107481 0.250447 -1.575424
-0.107236 -0.220256 -1.866383
-0.106992 -0.692702 -2.024779
-0.106748 -1.112131 -2.045238
-0.106504 -1.436017 -1.935846
-0.106260 -1.639374 -1.714220
-0.106016 -1.715224 -1.403262
-0.105772 -1.671000 -1.028230
-0.105527 -1.523113 -0.615907
-0.105283 -1.292108 -0.195302
-0.105039 -0.999816 0.201543
-0.104795 -0.668362 0.540215
-0.104551 -0.320062 0.787043
-0.104307 0.022753 0.914476
-0.104063 0.338501 0.907448
-0.103818 0.607746 0.768727
-0.103574 0.814986 0.521332
-0.103330 0.950488 0.206869
-0.103086 1.011835 -0.120382
-0.102842 1.004833 -0.402697
-0.102598 0.943464 -0.589587
-0.102354 0.848576 -0.647449
-0.102109 0.745191 -0.565906
-0.101865 0.658630 -0.359342
-0.101621 0.610041 -0.063305
-0.101377 0.612200 0.273400
-0.101133 0.666598 0.599067
-0.100889 0.762760 0.869325
-0.100645 0.880436 1.054652
-0.100400 0.994597 1.143390
-0.100156 1.082004 1.140077
-0.099912 1.127231 1.060510
-0.099668 1.125905 0.925760
-0.099424 1.083977 0.757023
-0.099180 1.013523 0.572214
-0.098936 0.927107 0.384506
-0.098691 0.833265 0.202574
-0.098447 0.734960 0.032017
-0.098203 0.631233 -0.122798
-0.097959 0.520797 -0.257277
-0.097715 0.405582 -0.366164
-0.097471 0.292634 -0.444538
-0.097227 0.193681 -0.490183
-0.096982 0.122637 -0.506490
-0.096738 0.091827 -0.504468
-0.096494 0.108066 -0.502299
-0.096250 0.169806 -0.521645
-0.096006 0.266301 -0.581289
-0.095762 0.379102 -0.690226
-0.095518 0.485610 -0.842974
-0.095273 0.563944 -1.019232
-0.095029 0.598117 -1.188410
-0.094785 0.582168 -1.317743
-0.094541 0.521872 -1.381423
-0.094297 0.433121 -1.367891
-0.094053 0.337041 -1.283225
-0.093809 0.253007 -1.149874
-0.093565 0.191671 -1.001091
-0.093320 0.150427 -0.872323
-0.093076 0.113160 -0.791536
-0.092832 0.054632 -0.771135
-0.092588 -0.051824 -0.804009
-0.092344 -0.225848 -0.865103
-0.092100 -0.473555 -0.918082
-0.091856 -0.784844 -0.924998
-0.091611 -1.135040 -0.855986
-0.091367 -1.490194 -0.696404
-0.091123 -1.814467 -0.450027
-0.090879 -2.077560 -0.138195
-0.090635 -2.260225 0.204469
-0.090391 -2.356498 0.536872
-0.090147 -2.372259 0.819671
-0.089902 -2.320782 1.023363
-0.089658 -2.216830 1.134487
-0.089414 -2.071340 1.158364
-0.089170 -1.888556 1.117535
-0.088926 -1.666621 1.046018
-0.088682 -1.401328 0.980635
-0.088438 -1.091456 0.951617
-0.088193 -0.743340 0.975091
-0.087949 -0.372609 1.049425
-0.087705 -0.002159 1.156171
-0.087461 0.342749 1.264966
-0.087217 0.640101 1.341013
-0.086973 0.875111 1.353425
-0.086729 1.041420 1.282634
-0.086484 1.139991 1.125215
-0.086240 1.177067 0.894852
-0.085996 1.162253 0.619075
-0.085752 1.106990 0.332623
-0.085508 1.023157 0.069378
-0.085264 0.921620 -0.144711
-0.085020 0.810832 -0.295802
-0.084775 0.695752 -0.382483
-0.084531 0.577278 -0.412559
-0.084287 0.452269 -0.397566
-0.084043 0.314337 -0.346920
-0.083799 0.155638 -0.263473
-0.083555 -0.030415 -0.141855
-0.083311 -0.246037 0.029704
-0.083066 -0.486469 0.264103
-0.082822 -0.738836 0.567691
-0.082578 -0.983292 0.932300
-0.082334 -1.196832 1.329724
-0.082090 -1.359173 1.711037
-0.081846 -1.458894 2.011976
-0.081602 -1.497270 2.164030
-0.081357 -1.487751 2.109136
-0.081113 -1.450712 1.814471
-0.080869 -1.405227 1.283382
-0.080625 -1.360817 0.559454
-0.080381 -1.311966 -0.277528
-0.080137 -1.237185 -1.123045
-0.079893 -1.103170 -1.864416
-0.079648 -0.873480 -2.399159
-0.079404 -0.519984 -2.651676
-0.079160 -0.034250 -2.585539
-0.078916 0.564467 -2.209558
-0.078672 1.227647 -1.576678
-0.078428 1.883793 -0.775703
-0.078184 2.451850 0.082849
-0.077940 2.858699 0.884143
-0.077695 3.056213 1.526438
-0.077451 3.033178 1.935606
-0.077207 2.818628 2.074649
-0.076963 2.475387 1.946953
-0.076719 2.085366 1.592939
-0.076475 1.730607 1.080780
-0.076231 1.475335 0.492819
-0.075986 1.353799 -0.089826
-0.075742 1.366541 -0.601601
-0.075498 1.484949 -1.003038
-0.075254 1.661596 -1.285438
-0.075010 1.842824 -1.468804
-0.074766 1.980388 -1.593443
-0.074522 2.040090 -1.707126
-0.074277 2.006565 -1.850871
-0.074033 1.884119 -2.046966
-0.073789 1.693911 -2.292264
-0.073545 1.468095 -2.558267
-0.073301 1.241889 -2.797610
-0.073057 1.044890 -2.954985
-0.072813 0.893389 -2.979777
-0.072568 0.785721 -2.837619
-0.072324 0.702263 -2.518398
-0.072080 0.610482 -2.039040
-0.071836 0.473851 -1.440644
-0.071592 0.262276 -0.780912
-0.071348 -0.038889 -0.123808
-0.071104 -0.423866 0.471104
-0.070859 -0.867106 0.957228
-0.070615 -1.329257 1.305665
-0.070371 -1.766282 1.505614
-0.070127 -2.138623 1.561393
-0.069883 -2.417758 1.488036
-0.069639 -2.588823 1.307419
-0.069395 -2.649635 1.046129
-0.069150 -2.607762 0.735005
-0.068906 -2.477708 0.409311
-0.068662 -2.279489 0.107936
-0.068418 -2.038487 -0.129778
-0.068174 -1.785308 -0.270018
-0.067930 -1.554088 -0.291991
-0.067686 -1.378486 -0.194123
-0.067441 -1.285943 0.004057
-0.067197 -1.291979 0.265839
-0.066953 -1.396601 0.546144
-0.066709 -1.584076 0.802409
-0.066465 -1.825980 1.004166
-0.066221 -2.086311 1.138659
-0.065977 -2.327205 1.211258
-0.065732 -2.514202 1.241123
-0.065488 -2.620512 1.253841
-0.065244 -2.629997 1.273356
-0.065000 -2.538668 1.315373
-0.064756 -2.354632 1.383765
-0.064512 -2.096448 1.470569
-0.064268 -1.790008 1.558999
-0.064023 -1.464325 1.628030
-0.063779 -1.146864 1.657041
-0.063535 -0.859256 1.629595
-0.063291 -0.614225 1.536173
-0.063047 -0.414492 1.376019
-0.062803 -0.253909 1.158069
-0.062559 -0.120203 0.900718
-0.062315 0.001886 0.630182
-0.062070 0.128127 0.377460
-0.061826 0.273149 0.174092
-0.061582 0.449017 0.047008
-0.061338 0.663397 0.013237
-0.061094 0.917323 0.075750
-0.060850 1.203490 0.221720
-0.060606 1.506235 0.423668
-0.060361 1.803740 0.643058
-0.060117 2.071872 0.835487
-0.059873 2.288314 0.956796
-0.059629 2.435949 0.969525
-0.059385 2.505278 0.848949
-0.059141 2.496191 0.587661
-0.058897 2.419118 0.197667
-0.058652 2.295033 -0.290533
-0.058408 2.153542 -0.831647
-0.058164 2.028712 -1.371292
-0.057920 1.953056 -1.852899
-0.057676 1.950851 -2.225231
-0.057432 2.032446 -2.449926
-0.057188 2.191039 -2.507996
-0.056943 2.402746 -2.403828
-0.056699 2.629926 -2.165167
-0.056455 2.827133 -1.838354
-0.056211 2.948784 -1.479369
-0.055967 2.957355 -1.142726
-0.055723 2.830651 -0.871109
-0.055479 2.566565 -0.688488
-0.055234 2.184251 -0.598376
-0.054990 1.721528 -0.587252
-0.054746 1.229172 -0.631535
-0.054502 0.763133 -0.705419
-0.054258 0.375870 -0.786924
-0.054014 0.108017 -0.860621
-0.053770 -0.018320 -0.917271
-0.053525 -0.003507 -0.951980
-0.053281 0.129071 -0.962767
-0.053037 0.335757 -0.950626
-0.052793 0.558019 -0.920850
-0.052549 0.729739 -0.884295
-0.052305 0.785864 -0.856985
-0.052061 0.671876 -0.857045
-0.051816 0.353286 -0.899139
-0.051572 -0.176185 -0.987811
-0.051328 -0.889420 -1.112037
-0.051084 -1.725574 -1.243373
-0.050840 -2.595931 -1.339193
-0.050596 -3.396063 -1.350777
-0.050352 -4.022608 -1.234267
-0.050107 -4.391530 -0.961488
-0.049863 -4.454233 -0.527771
-0.049619 -4.208254 0.045070
-0.049375 -3.699987 0.711174
-0.049131 -3.018061 1.407864
-0.048887 -2.277844 2.066116
-0.048643 -1.599923 2.622083
-0.048398 -1.087198 3.027197
-0.048154 -0.805708 3.254699
-0.047910 -0.773233 3.301396
-0.047666 -0.957767 3.184953
-0.047422 -1.285861 2.938330
-0.047178 -1.658990 2.603476
-0.046934 -1.974587 2.225667
-0.046690 -2.147448 1.848818
-0.046445 -2.127011 1.511346
-0.046201 -1.906924 1.242431
-0.045957 -1.525011 1.059144
-0.045713 -1.054009 0.965234
-0.045469 -0.585390 0.951918
-0.045225 -0.210028 1.000468
-0.044981 0.000150 1.086013
-0.044736 0.005960 1.181979
-0.044492 -0.192199 1.264570
-0.044248 -0.555227 1.316572
-0.044004 -1.013108 1.329493
-0.043760 -1.477526 1.303122
-0.043516 -1.856674 1.242261
-0.043272 -2.069856 1.151537
-0.043027 -2.060049 1.030292
-0.042783 -1.803025 0.869812
-0.042539 -1.311852 0.654413
-0.042295 -0.635943 0.366177
-0.042051 0.145671 -0.008423
-0.041807 0.936340 -0.472414
-0.041563 1.637734 -1.014542
-0.041318 2.167613 -1.608609
-0.041074 2.476470 -2.215917
-0.040830 2.559471 -2.790265
-0.040586 2.460117 -3.284584
-0.040342 2.263431 -3.657948
-0.040098 2.078940 -3.881613
-0.039854 2.016718 -3.942976
-0.039609 2.161935 -3.846899
-0.039365 2.554070 -3.614444
-0.039121 3.175854 -3.279454
-0.038877 3.954634 -2.883510
-0.038633 4.775864 -2.469929
-0.038389 5.505578 -2.077809
-0.038145 6.016816 -1.737108
-0.037900 6.214295 -1.465494
-0.037656 6.052096 -1.267183
-0.037412 5.540737 -1.133646
-0.037168 4.742511 -1.045851
-0.036924 3.756922 -0.977660
-0.036680 2.700246 -0.899966
-0.036436 1.684157 -0.784968
-0.036191 0.797644 -0.609907
-0.035947 0.095108 -0.359739
-0.035703 -0.407955 -0.028610
-0.035459 -0.731721 0.379725
-0.035215 -0.922702 0.852362
-0.034971 -1.041042 1.368578
-0.034727 -1.147738 1.902035
-0.034482 -1.294618 2.423708
-0.034238 -1.518440 2.905211
-0.033994 -1.838674 3.322092
-0.033750 -2.257442 3.656506
-0.033506 -2.760292 3.898496
-0.033262 -3.317584 4.045213
-0.033018 -3.887191 4.098182
-0.032773 -4.419327 4.059771
-0.032529 -4.863436 3.930589
-0.032285 -5.175934 3.709012
-0.032041 -5.326928 3.392898
-0.031797 -5.304274 2.982470
-0.031553 -5.114284 2.483095
-0.031309 -4.779376 1.907069
-0.031065 -4.333567 1.273961
-0.030820 -3.817009 0.609242
-0.030576 -3.270808 -0.058915
-0.030332 -2.733079 -0.704311
-0.030088 -2.236564 -1.307738
-0.029844 -1.807297 -1.860536
-0.029600 -1.463271 -2.365007
-0.029356 -1.212237 -2.831087
-0.029111 -1.048655 -3.270117
-0.028867 -0.951130 -3.687619
-0.028623 -0.882265 -4.077329
-0.028379 -0.792286 -4.418233
-0.028135 -0.626485 -4.675411
-0.027891 -0.335115 -4.804530
-0.027647 0.116357 -4.759134
-0.027402 0.738979 -4.499368
-0.027158 1.515988 -4.000436
-0.026914 2.403570 -3.259058
-0.026670 3.336815 -2.296720
-0.026426 4.239793 -1.159255
-0.026182 5.037766 0.087255
-0.025938 5.668953 1.364009
-0.025693 6.093294 2.589577
-0.025449 6.296250 3.690585
-0.025205 6.286817 4.610164
-0.024961 6.090619 5.311713
-0.024717 5.740541 5.777125
-0.024473 5.267956 6.000642
-0.024229 4.696764 5.980789
-0.023984 4.040986 5.713320
-0.023740 3.305549 5.187999
-0.023496 2.489530 4.391241
-0.023252 1.590997 3.315050
-0.023008 0.612367 1.970400
-0.022764 -0.435002 0.401122
-0.022520 -1.528192 -1.306679
-0.022275 -2.632685 -3.024065
-0.022031 -3.704745 -4.589846
-0.021787 -4.695421 -5.831498
-0.021543 -5.555298 -6.592461
-0.021299 -6.239205 -6.759840
-0.021055 -6.710258 -6.286397
-0.020811 -6.942748 -5.202458
-0.020566 -6.923531 -3.615901
-0.020322 -6.651740 -1.700687
-0.020078 -6.136849 0.324113
-0.019834 -5.395585 2.222037
-0.019590 -4.448719 3.770139
-0.019346 -3.318965 4.788866
-0.019102 -2.030754 5.166464
-0.018857 -0.611821 4.874130
-0.018613 0.904022 3.969432
-0.018369 2.473610 2.587285
-0.018125 4.041211 0.919676
-0.017881 5.536225 -0.812690
-0.017637 6.873046 -2.392287
-0.017393 7.954504 -3.635199
-0.017148 8.679646 -4.415306
-0.016904 8.955436 -4.678387
-0.016660 8.710634 -4.444010
-0.016416 7.909199 -3.795619
-0.016172 6.560558 -2.861653
-0.015928 4.724860 -1.791887
-0.015684 2.512465 -0.733393
-0.015440 0.077790 0.190169
-0.015195 -2.391922 0.893170
-0.014951 -4.692181 1.334973
-0.014707 -6.620242 1.518934
-0.014463 -7.996199 1.484556
-0.014219 -8.684208 1.295067
-0.013975 -8.611276 1.023261
-0.013731 -7.780698 0.738421
-0.013486 -6.277423 0.496496
-0.013242 -4.263398 0.334675
-0.012998 -1.962268 0.270327
-0.012754 0.365621 0.303344
-0.012510 2.455148 0.420464
-0.012266 4.070908 0.600111
-0.012022 5.039034 0.816676
-0.011777 5.271282 1.043754
-0.011533 4.777445 1.256351
-0.011289 3.663761 1.432302
-0.011045 2.117073 1.553095
-0.010801 0.376601 1.604215
-0.010557 -1.302629 1.575065
-0.010313 -2.688767 1.458860
-0.010068 -3.607671 1.253064
-0.009824 -3.966740 0.960726
-0.009580 -3.764068 0.592394
-0.009336 -3.082034 0.167706
-0.009092 -2.067437 -0.284326
-0.008848 -0.902663 -0.726964
-0.008604 0.226360 -1.119457
-0.008359 1.159566 -1.422400
-0.008115 1.784884 -1.603739
-0.007871 2.050310 -1.644116
-0.007627 1.965098 -1.540357
-0.007383 1.590888 -1.306353
-0.007139 1.025098 -0.971267
-0.006895 0.380254 -0.575461
-0.006650 -0.236266 -0.164717
-0.006406 -0.738032 0.216531
-0.006162 -1.068441 0.531886
-0.005918 -1.202518 0.758317
-0.005674 -1.143292 0.889171
-0.005430 -0.915101 0.934362
-0.005186 -0.555832 0.917615
-0.004941 -0.109679 0.871031
-0.004697 0.378199 0.827853
-0.004453 0.864226 0.814957
-0.004209 1.306679 0.846709
-0.003965 1.665536 0.921464
-0.003721 1.904091 1.021406
-0.003477 1.993316 1.115788
-0.003232 1.918151 1.167044
-0.002988 1.683427 1.138610
-0.002744 1.316862 1.002919
-0.002500 0.867393 0.747978
-0.002256 0.398664 0.381308
-0.002012 -0.021253 -0.069562
-0.001768 -0.331835 -0.560380
-0.001523 -0.491287 -1.036981
-0.001279 -0.484404 -1.444584
-0.001035 -0.325346 -1.737693
-0.000791 -0.054848 -1.888386
-0.000547 0.267357 -1.891040
-0.000303 0.573249 -1.762403
-0.000059 0.798278 -1.537036
0.000185 0.892132 -1.259361
0.000430 0.826878 -0.974429
0.000674 0.601467 -0.719615
0.000918 0.242162 -0.518896
0.001162 -0.201317 -0.380444
